date,ticker,weight
2021-10-01,WBD,0.1
2021-10-01,BTG,0.1
2021-10-01,CHPT,0.1
2021-10-01,AG,0.1
2021-10-01,URNM,0.1
2021-11-01,PLUG,0.1
2021-11-01,XPEV,0.1
2021-11-01,CHPT,0.1
2021-11-01,PLTR,0.1
2021-11-01,FANG,0.1
2021-11-01,MRNA,0.1
2021-11-01,URNM,0.1
2021-11-01,DVN,0.1
2021-11-01,AI,0.1
2021-11-01,GOLD,0.1
2021-12-01,LEU,0.1
2021-12-01,MRNA,0.1
2021-12-01,PLUG,0.1
2021-12-01,DNN,0.1
2021-12-01,UEC,0.1
2021-12-01,RUN,0.1
2021-12-01,NET,0.1
2021-12-01,URNM,0.1
2021-12-01,PDD,0.1
2021-12-01,CHPT,0.1
2022-01-01,DNN,0.1
2022-01-01,NXE,0.1
2022-01-01,UEC,0.1
2022-01-01,LEU,0.1
2022-01-01,CHPT,0.1
2022-01-01,GOLD,0.1
2022-01-01,AI,0.1
2022-01-01,XPEV,0.1
2022-01-01,SEDG,0.1
2022-01-01,LI,0.1
2022-02-01,UEC,0.1
2022-02-01,CHPT,0.1
2022-02-01,LEU,0.1
2022-02-01,PLUG,0.1
2022-02-01,AI,0.1
2022-02-01,LI,0.1
2022-02-01,XPEV,0.1
2022-02-01,PLTR,0.1
2022-02-01,DNN,0.1
2022-02-01,SEDG,0.1
2022-03-01,UEC,0.1
2022-03-01,LEU,0.1
2022-03-01,CHPT,0.1
2022-03-01,AI,0.1
2022-03-01,NVDA,0.1
2022-03-01,ILMN,0.1
2022-03-01,PLUG,0.1
2022-03-01,OKTA,0.1
2022-03-01,DNN,0.1
2022-03-01,BIIB,0.1
2022-04-01,LEU,0.1
2022-04-01,LI,0.1
2022-04-01,UEC,0.1
2022-04-01,PLUG,0.1
2022-04-01,TWLO,0.1
2022-04-01,AI,0.1
2022-04-01,XPEV,0.1
2022-04-01,PAAS,0.1
2022-04-01,OKTA,0.1
2022-04-01,AG,0.1
2022-05-01,UEC,0.1
2022-05-01,NFLX,0.1
2022-05-01,CHPT,0.1
2022-05-01,AI,0.1
2022-05-01,OKTA,0.1
2022-05-01,COIN,0.1
2022-05-01,TWLO,0.1
2022-05-01,VEEV,0.1
2022-05-01,PLTR,0.1
2022-05-01,RUN,0.1
2022-06-01,UEC,0.1
2022-06-01,AI,0.1
2022-06-01,PLTR,0.1
2022-06-01,ALGN,0.1
2022-06-01,LEU,0.1
2022-06-01,VEEV,0.1
2022-06-01,ILMN,0.1
2022-06-01,CHPT,0.1
2022-06-01,DNN,0.1
2022-06-01,SMCI,0.1
2022-07-01,UEC,0.1
2022-07-01,LEU,0.1
2022-07-01,DNN,0.1
2022-07-01,ALGN,0.1
2022-07-01,ENPH,0.1
2022-07-01,ILMN,0.1
2022-07-01,SMCI,0.1
2022-07-01,HUBS,0.1
2022-07-01,CDE,0.1
2022-07-01,RIVN,0.1
2022-08-01,UEC,0.1
2022-08-01,CHPT,0.1
2022-08-01,RUN,0.1
2022-08-01,TAN,0.1
2022-08-01,ILMN,0.1
2022-08-01,FSLR,0.1
2022-08-01,PLUG,0.1
2022-08-01,LI,0.1
2022-08-01,ALGN,0.1
2022-08-01,VEEV,0.1
2022-09-01,UEC,0.1
2022-09-01,LEU,0.1
2022-09-01,ALGN,0.1
2022-09-01,PLUG,0.1
2022-09-01,PLTR,0.1
2022-09-01,RUN,0.1
2022-09-01,RIVN,0.1
2022-09-01,OKTA,0.1
2022-09-01,CDE,0.1
2022-09-01,ILMN,0.1
2022-10-01,TEAM,0.1
2022-10-01,XPEV,0.1
2022-10-01,RUN,0.1
2022-10-01,BILL,0.1
2022-10-01,LEU,0.1
2022-10-01,MDB,0.1
2022-10-01,WBD,0.1
2022-10-01,ALGN,0.1
2022-10-01,ISRG,0.1
2022-10-01,BIIB,0.1
2022-11-01,LEU,0.1
2022-11-01,XPEV,0.1
2022-11-01,NFLX,0.1
2022-11-01,BILL,0.1
2022-11-01,DXCM,0.1
2022-11-01,ALGN,0.1
2022-11-01,PLUG,0.1
2022-11-01,TEAM,0.1
2022-11-01,UEC,0.1
2022-11-01,RUN,0.1
2022-12-01,LEU,0.1
2022-12-01,RUN,0.1
2022-12-01,NVDA,0.1
2022-12-01,LI,0.1
2022-12-01,NFLX,0.1
2022-12-01,CHPT,0.1
2022-12-01,PLUG,0.1
2022-12-01,MDB,0.1
2022-12-01,RIVN,0.1
2022-12-01,SNOW,0.1
2023-01-01,TSLA,0.1
2023-01-01,AI,0.1
2023-01-01,NIO,0.1
2023-01-01,GFS,0.1
2023-01-01,COIN,0.1
2023-01-01,MELI,0.1
2023-01-01,META,0.1
2023-01-01,CDE,0.1
2023-01-01,TWLO,0.1
2023-01-01,LEU,0.1
2023-02-01,NVDA,0.1
2023-02-01,EGO,0.1
2023-02-01,RING,0.1
2023-02-01,WBD,0.1
2023-02-01,LEU,0.1
2023-02-01,CDE,0.1
2023-02-01,SHOP,0.1
2023-02-01,BIDU,0.1
2023-02-01,AU,0.1
2023-02-01,NFLX,0.1
2023-03-01,NVDA,0.1
2023-03-01,HMY,0.1
2023-03-01,RIVN,0.1
2023-03-01,OKTA,0.1
2023-03-01,HL,0.1
2023-03-01,NFLX,0.1
2023-03-01,WBD,0.1
2023-03-01,RING,0.1
2023-03-01,FCX,0.1
2023-03-01,SHOP,0.1
2023-04-01,AI,0.1
2023-04-01,NVDA,0.1
2023-04-01,OKTA,0.1
2023-04-01,HMY,0.1
2023-04-01,AMD,0.1
2023-04-01,WBD,0.1
2023-04-01,KGC,0.1
2023-04-01,UEC,0.1
2023-04-01,RING,0.1
2023-04-01,NFLX,0.1
2023-05-01,AI,0.1
2023-05-01,XPEV,0.1
2023-05-01,PLUG,0.1
2023-05-01,OKTA,0.1
2023-05-01,FSLR,0.1
2023-05-01,NVDA,0.1
2023-05-01,DNN,0.1
2023-05-01,EGO,0.1
2023-05-01,HL,0.1
2023-05-01,WBD,0.1
2023-06-01,SMCI,0.1
2023-06-01,AI,0.1
2023-06-01,PLTR,0.1
2023-06-01,OKTA,0.1
2023-06-01,NVDA,0.1
2023-06-01,TWLO,0.1
2023-06-01,SMR,0.1
2023-06-01,MRVL,0.1
2023-06-01,COIN,0.1
2023-06-01,FSLR,0.1
2023-07-01,SMCI,0.1
2023-07-01,XPEV,0.1
2023-07-01,PLTR,0.1
2023-07-01,NVDA,0.1
2023-07-01,AI,0.1
2023-07-01,LI,0.1
2023-07-01,COIN,0.1
2023-07-01,DDOG,0.1
2023-07-01,HMY,0.1
2023-07-01,BIDU,0.1
2023-08-01,XPEV,0.1
2023-08-01,PLTR,0.1
2023-08-01,NVDA,0.1
2023-08-01,NIO,0.1
2023-08-01,HMY,0.1
2023-08-01,AI,0.1
2023-08-01,SMR,0.1
2023-08-01,EGO,0.1
2023-08-01,ZS,0.1
2023-08-01,NET,0.1
2023-09-01,XPEV,0.1
2023-09-01,SMCI,0.1
2023-09-01,SMR,0.1
2023-09-01,DDOG,0.1
2023-09-01,BILL,0.1
2023-09-01,LEU,0.1
2023-09-01,OR,0.1
2023-09-01,CHPT,0.1
2023-09-01,HMY,0.1
2023-09-01,EGO,0.1
2023-10-01,XPEV,0.1
2023-10-01,SMCI,0.1
2023-10-01,LEU,0.1
2023-10-01,RIVN,0.1
2023-10-01,SMR,0.1
2023-10-01,CHPT,0.1
2023-10-01,EGO,0.1
2023-10-01,BILL,0.1
2023-10-01,AI,0.1
2023-10-01,OR,0.1
2023-11-01,SMR,0.1
2023-11-01,CHPT,0.1
2023-11-01,LCID,0.1
2023-11-01,SMCI,0.1
2023-11-01,XPEV,0.1
2023-11-01,SEDG,0.1
2023-11-01,AU,0.1
2023-11-01,LI,0.1
2023-11-01,NIO,0.1
2023-11-01,LEU,0.1
2023-12-01,SMR,0.1
2023-12-01,PLUG,0.1
2023-12-01,CHPT,0.1
2023-12-01,COIN,0.1
2023-12-01,RUN,0.1
2023-12-01,XPEV,0.1
2023-12-01,RGLD,0.1
2023-12-01,RIVN,0.1
2023-12-01,LI,0.1
2023-12-01,JD,0.1
2024-01-01,SMCI,0.1
2024-01-01,SMR,0.1
2024-01-01,NVDA,0.1
2024-01-01,META,0.1
2024-01-01,PLTR,0.1
2024-01-01,DIS,0.1
2024-01-01,PLUG,0.1
2024-01-01,JD,0.1
2024-01-01,MRNA,0.1
2024-01-01,RIVN,0.1
2024-02-01,SMR,0.1
2024-02-01,PLUG,0.1
2024-02-01,NVDA,0.1
2024-02-01,CHPT,0.1
2024-02-01,XPEV,0.1
2024-02-01,DIS,0.1
2024-02-01,PLTR,0.1
2024-02-01,QCLN,0.1
2024-02-01,HL,0.1
2024-02-01,REGN,0.1
2024-03-01,PLTR,0.1
2024-03-01,SMCI,0.1
2024-03-01,NVDA,0.1
2024-03-01,RUN,0.1
2024-03-01,CDE,0.1
2024-03-01,JD,0.1
2024-03-01,BTG,0.1
2024-03-01,PLUG,0.1
2024-03-01,AI,0.1
2024-03-01,WBD,0.1
2024-04-01,PLUG,0.1
2024-04-01,SMCI,0.1
2024-04-01,NVDA,0.1
2024-04-01,XPEV,0.1
2024-04-01,PLTR,0.1
2024-04-01,VST,0.1
2024-04-01,ENPH,0.1
2024-04-01,BILL,0.1
2024-04-01,RUN,0.1
2024-04-01,ILMN,0.1
