date,ticker,weight
2022-03-01,GOOG,0.16666666666666666
2022-03-01,AMZN,0.16666666666666666
2022-03-01,NLR,0.16666666666666666
2022-03-01,SLV,0.16666666666666666
2022-03-01,AMD,0.16666666666666666
2022-03-01,STEM,0.16666666666666666
2022-04-01,AMD,0.16666666666666666
2022-04-01,GOOG,0.16666666666666666
2022-04-01,AMZN,0.16666666666666666
2022-04-01,NLR,0.16666666666666666
2022-04-01,SLV,0.16666666666666666
2022-04-01,STEM,0.16666666666666666
2022-05-01,AMD,0.16666666666666666
2022-05-01,GOOG,0.16666666666666666
2022-05-01,NLR,0.16666666666666666
2022-05-01,SLV,0.16666666666666666
2022-05-01,AMZN,0.16666666666666666
2022-05-01,STEM,0.16666666666666666
2022-06-01,AMZN,0.16666666666666666
2022-06-01,AMD,0.16666666666666666
2022-06-01,GOOG,0.16666666666666666
2022-06-01,SLV,0.16666666666666666
2022-06-01,NLR,0.16666666666666666
2022-06-01,STEM,0.16666666666666666
2022-07-01,AMD,0.16666666666666666
2022-07-01,AMZN,0.16666666666666666
2022-07-01,GOOG,0.16666666666666666
2022-07-01,SLV,0.16666666666666666
2022-07-01,NLR,0.16666666666666666
2022-07-01,STEM,0.16666666666666666
2022-08-01,GOOG,0.16666666666666666
2022-08-01,AMZN,0.16666666666666666
2022-08-01,AMD,0.16666666666666666
2022-08-01,SLV,0.16666666666666666
2022-08-01,NLR,0.16666666666666666
2022-08-01,STEM,0.16666666666666666
2022-09-01,AMD,0.16666666666666666
2022-09-01,GOOG,0.16666666666666666
2022-09-01,AMZN,0.16666666666666666
2022-09-01,SLV,0.16666666666666666
2022-09-01,NLR,0.16666666666666666
2022-09-01,STEM,0.16666666666666666
2022-10-01,AMZN,0.16666666666666666
2022-10-01,GOOG,0.16666666666666666
2022-10-01,AMD,0.16666666666666666
2022-10-01,SLV,0.16666666666666666
2022-10-01,NLR,0.16666666666666666
2022-10-01,STEM,0.16666666666666666
2022-11-01,AMD,0.16666666666666666
2022-11-01,AMZN,0.16666666666666666
2022-11-01,GOOG,0.16666666666666666
2022-11-01,SLV,0.16666666666666666
2022-11-01,NLR,0.16666666666666666
2022-11-01,STEM,0.16666666666666666
2022-12-01,GOOG,0.16666666666666666
2022-12-01,AMZN,0.16666666666666666
2022-12-01,AMD,0.16666666666666666
2022-12-01,SLV,0.16666666666666666
2022-12-01,NLR,0.16666666666666666
2022-12-01,STEM,0.16666666666666666
2023-01-01,AMD,0.16666666666666666
2023-01-01,GOOG,0.16666666666666666
2023-01-01,AMZN,0.16666666666666666
2023-01-01,NLR,0.16666666666666666
2023-01-01,SLV,0.16666666666666666
2023-01-01,STEM,0.16666666666666666
2023-02-01,AMD,0.16666666666666666
2023-02-01,NLR,0.16666666666666666
2023-02-01,SLV,0.16666666666666666
2023-02-01,GOOG,0.16666666666666666
2023-02-01,STEM,0.16666666666666666
2023-02-01,AMZN,0.16666666666666666
2023-03-01,NLR,0.16666666666666666
2023-03-01,AMD,0.16666666666666666
2023-03-01,GOOG,0.16666666666666666
2023-03-01,SLV,0.16666666666666666
2023-03-01,AMZN,0.16666666666666666
2023-03-01,STEM,0.16666666666666666
2023-04-01,AMD,0.16666666666666666
2023-04-01,NLR,0.16666666666666666
2023-04-01,STEM,0.16666666666666666
2023-04-01,SLV,0.16666666666666666
2023-04-01,AMZN,0.16666666666666666
2023-04-01,GOOG,0.16666666666666666
2023-05-01,AMD,0.16666666666666666
2023-05-01,STEM,0.16666666666666666
2023-05-01,NLR,0.16666666666666666
2023-05-01,GOOG,0.16666666666666666
2023-05-01,SLV,0.16666666666666666
2023-05-01,AMZN,0.16666666666666666
2023-06-01,GOOG,0.16666666666666666
2023-06-01,AMZN,0.16666666666666666
2023-06-01,STEM,0.16666666666666666
2023-06-01,NLR,0.16666666666666666
2023-06-01,AMD,0.16666666666666666
2023-06-01,SLV,0.16666666666666666
2023-07-01,GOOG,0.16666666666666666
2023-07-01,AMZN,0.16666666666666666
2023-07-01,STEM,0.16666666666666666
2023-07-01,NLR,0.16666666666666666
2023-07-01,SLV,0.16666666666666666
2023-07-01,AMD,0.16666666666666666
2023-08-01,AMZN,0.16666666666666666
2023-08-01,GOOG,0.16666666666666666
2023-08-01,SLV,0.16666666666666666
2023-08-01,NLR,0.16666666666666666
2023-08-01,STEM,0.16666666666666666
2023-08-01,AMD,0.16666666666666666
2023-09-01,STEM,0.16666666666666666
2023-09-01,AMZN,0.16666666666666666
2023-09-01,AMD,0.16666666666666666
2023-09-01,GOOG,0.16666666666666666
2023-09-01,NLR,0.16666666666666666
2023-09-01,SLV,0.16666666666666666
2023-10-01,STEM,0.16666666666666666
2023-10-01,NLR,0.16666666666666666
2023-10-01,GOOG,0.16666666666666666
2023-10-01,SLV,0.16666666666666666
2023-10-01,AMD,0.16666666666666666
2023-10-01,AMZN,0.16666666666666666
2023-11-01,STEM,0.16666666666666666
2023-11-01,AMD,0.16666666666666666
2023-11-01,NLR,0.16666666666666666
2023-11-01,SLV,0.16666666666666666
2023-11-01,GOOG,0.16666666666666666
2023-11-01,AMZN,0.16666666666666666
2023-12-01,STEM,0.16666666666666666
2023-12-01,AMD,0.16666666666666666
2023-12-01,GOOG,0.16666666666666666
2023-12-01,NLR,0.16666666666666666
2023-12-01,AMZN,0.16666666666666666
2023-12-01,SLV,0.16666666666666666
2024-01-01,AMZN,0.16666666666666666
2024-01-01,AMD,0.16666666666666666
2024-01-01,NLR,0.16666666666666666
2024-01-01,GOOG,0.16666666666666666
2024-01-01,SLV,0.16666666666666666
2024-01-01,STEM,0.16666666666666666
2024-02-01,STEM,0.16666666666666666
2024-02-01,AMZN,0.16666666666666666
2024-02-01,GOOG,0.16666666666666666
2024-02-01,NLR,0.16666666666666666
2024-02-01,SLV,0.16666666666666666
2024-02-01,AMD,0.16666666666666666
2024-03-01,GOOG,0.16666666666666666
2024-03-01,AMZN,0.16666666666666666
2024-03-01,NLR,0.16666666666666666
2024-03-01,SLV,0.16666666666666666
2024-03-01,STEM,0.16666666666666666
2024-03-01,AMD,0.16666666666666666
2024-04-01,STEM,0.16666666666666666
2024-04-01,NLR,0.16666666666666666
2024-04-01,GOOG,0.16666666666666666
2024-04-01,AMZN,0.16666666666666666
2024-04-01,SLV,0.16666666666666666
2024-04-01,AMD,0.16666666666666666
2024-05-01,STEM,0.16666666666666666
2024-05-01,NLR,0.16666666666666666
2024-05-01,GOOG,0.16666666666666666
2024-05-01,SLV,0.16666666666666666
2024-05-01,AMD,0.16666666666666666
2024-05-01,AMZN,0.16666666666666666
2024-06-01,STEM,0.16666666666666666
2024-06-01,GOOG,0.16666666666666666
2024-06-01,NLR,0.16666666666666666
2024-06-01,SLV,0.16666666666666666
2024-06-01,AMD,0.16666666666666666
2024-06-01,AMZN,0.16666666666666666
2024-07-01,STEM,0.16666666666666666
2024-07-01,NLR,0.16666666666666666
2024-07-01,SLV,0.16666666666666666
2024-07-01,GOOG,0.16666666666666666
2024-07-01,AMD,0.16666666666666666
2024-07-01,AMZN,0.16666666666666666
2024-08-01,STEM,0.16666666666666666
2024-08-01,NLR,0.16666666666666666
2024-08-01,SLV,0.16666666666666666
2024-08-01,AMD,0.16666666666666666
2024-08-01,GOOG,0.16666666666666666
2024-08-01,AMZN,0.16666666666666666
2024-09-01,STEM,0.16666666666666666
2024-09-01,NLR,0.16666666666666666
2024-09-01,AMZN,0.16666666666666666
2024-09-01,SLV,0.16666666666666666
2024-09-01,GOOG,0.16666666666666666
2024-09-01,AMD,0.16666666666666666
2024-10-01,STEM,0.16666666666666666
2024-10-01,NLR,0.16666666666666666
2024-10-01,SLV,0.16666666666666666
2024-10-01,GOOG,0.16666666666666666
2024-10-01,AMD,0.16666666666666666
2024-10-01,AMZN,0.16666666666666666
2024-11-01,STEM,0.16666666666666666
2024-11-01,SLV,0.16666666666666666
2024-11-01,NLR,0.16666666666666666
2024-11-01,GOOG,0.16666666666666666
2024-11-01,AMD,0.16666666666666666
2024-11-01,AMZN,0.16666666666666666
2024-12-01,STEM,0.16666666666666666
2024-12-01,SLV,0.16666666666666666
2024-12-01,NLR,0.16666666666666666
2024-12-01,GOOG,0.16666666666666666
2024-12-01,AMD,0.16666666666666666
2024-12-01,AMZN,0.16666666666666666
