date,portfolio_return,benchmark_return
2020-02-04,0.005446394506414531,0.015241336226737623
2020-02-05,0.0016513067998671807,0.011548034089492232
2020-02-06,0.004586766386655272,0.003364709272310362
2020-02-07,0.002916782705841037,-0.005329384606947207
2020-02-10,0.02081054535143281,0.007465185325385981
2020-02-11,0.007224794228424102,0.0017330094720471312
2020-02-12,0.00011791678252532907,0.006442742644124033
2020-02-13,0.0029459299606545697,-0.0010671304189908692
2020-02-14,0.004383269900155096,0.0016021091918185792
2020-02-18,0.01474791797610644,-0.002577030768113775
2020-02-19,0.01235151763025675,0.004781367531443648
2020-02-20,-0.01023921790793696,-0.004108187150332343
2020-02-21,-0.021417824752273697,-0.010298157729419999
2020-02-24,-0.03448838124344753,-0.03316530081575564
2020-02-25,-0.02784606960666778,-0.030302322919864344
2020-02-26,-0.00012666819801547817,-0.00367818036217471
2020-02-27,-0.04434727328399811,-0.04491168312301175
2020-02-28,-0.006896009561520479,-0.0042018471694927895
2020-03-03,-0.009721738369584785,-0.02863217524261763
2020-03-04,0.03746888177332739,0.04203306177289212
2020-03-05,-0.023493714101845378,-0.03324213334939974
2020-03-06,-0.007897666222409505,-0.016530897534090205
2020-03-09,-0.06194743286385878,-0.07809454577046959
2020-03-10,0.031906416366863845,0.05174485732892298
2020-03-11,-0.0276616781271777,-0.04874833453630456
2020-03-12,-0.09426100633466589,-0.09567707769403355
2020-03-13,0.050010160955541116,0.08548639225953814
2020-03-16,-0.10465583968268033,-0.10942385167268875
2020-03-17,0.05116261496886811,0.05399210491037221
2020-03-18,-0.04145694893265741,-0.05063308148221435
2020-03-19,0.01340887397174757,0.0021250734312119324
2020-03-20,-0.011468052360279434,-0.043094334460139216
2020-03-23,0.022567053040872857,-0.025568011421184922
2020-03-24,0.07171203481627911,0.09060325369512467
2020-03-25,-0.010925685754143589,0.014970123273876812
2020-03-26,0.04360356677221003,0.05838984018927196
2020-03-27,-0.021823722290213985,-0.02978562102621196
2020-03-30,0.02061733325467554,0.032475646498607125
2020-03-31,-0.014927946520532108,-0.014905285961076764
2020-04-01,-0.03111864595521381,-0.045004972978416546
2020-04-03,-0.019131492680989147,-0.014454333733157188
2020-04-06,0.07004492195229081,0.06716633837233776
2020-04-07,0.0017750174737596546,0.001019335116497988
2020-04-08,0.017464238818355304,0.03356859041927818
2020-04-09,0.012289471668112097,0.015216943614698053
2020-04-13,0.02186948586656463,-0.009129996985507427
2020-04-14,0.03817907076616494,0.02949282874995318
2020-04-15,0.0035492545409353095,-0.021247886329501364
2020-04-16,0.011008376417989773,0.004824271043145423
2020-04-17,-0.005816632418404,0.027015061933513884
2020-04-20,0.0012716522990899207,-0.01761768939466568
2020-04-21,-0.037437493074831005,-0.030363248832999012
2020-04-22,0.025109036234704264,0.02219460777368143
2020-04-23,0.010704447651032314,-7.200536849250039e-05
2020-04-24,0.004214456227845442,0.013939084054229722
2020-04-27,-0.00011611041128007911,0.014418233127022617
2020-04-28,-0.015919163028056873,-0.0045984756484018785
2020-04-29,0.01977145064793233,0.026178718445899918
2020-04-30,-0.003957696967455559,-0.009310978133163506
2020-05-01,-0.03444167042728297,-0.026473144688080597
2020-05-05,0.007843092687446119,0.00923917739061797
2020-05-06,-0.0016999758888036837,-0.006778748860635453
2020-05-07,0.009220318963298536,0.012067005712087964
2020-05-08,0.015028210645951168,0.01654617440423478
2020-05-11,0.01349950642602156,0.00020503010976402614
2020-05-12,-0.01666105938392166,-0.0199317234619103
2020-05-13,-0.010060396019162822,-0.017685714846677913
2020-05-14,0.015520659597836238,0.01196728633696309
2020-05-15,0.011527521250959526,0.004596952513377106
2020-05-18,0.015851853125862105,0.03045973934145052
2020-05-19,0.004851568936976802,-0.010271072269103732
2020-05-20,0.016083844178679696,0.016987968570710388
2020-05-21,-0.01754769838098829,-0.006903969286156442
2020-05-22,0.0037068072924295596,0.001898828120351137
2020-05-26,-0.004994441528429785,0.012321008290732127
2020-05-27,0.00316773781431825,0.01487877659407233
2020-05-28,-0.001575808472106699,-0.001844715368228611
2020-05-29,0.0195132019060694,0.004455628289158131
2020-06-01,0.010099872569448132,0.004041920125296139
2020-06-03,-0.004911563263893548,0.013308093074439808
2020-06-04,-0.007649053465605316,-0.002626768797575618
2020-06-05,0.006540033787011179,0.025629427027424878
2020-06-08,0.013233485095649387,0.012087398943364747
2020-06-09,0.015233814850348096,-0.007456421743220365
2020-06-10,0.013608693201631139,-0.005580376033683887
2020-06-11,-0.04677011405682523,-0.05764881869480254
2020-06-12,0.0026535362568637973,0.011975840820528383
2020-06-15,0.006960178763515958,0.009335627107764477
2020-06-16,0.006779988073085375,0.019247523864238225
2020-06-17,0.003687194083089218,-0.004153657944157785
2020-06-18,-0.004853978724632801,0.00038487814511478646
2020-06-19,0.002006498563836701,-0.005714776013402201
2020-06-22,0.007791022922497604,0.006415130934204427
2020-06-23,0.0051942326237566895,0.004603723431914508
2020-06-24,-0.02206607850483642,-0.025508882575245417
2020-06-25,0.004409297743551744,0.01072059494808797
2020-06-26,-0.024623649068183488,-0.02375150685754246
2020-06-29,0.008357654364355094,0.014697701091338944
2020-06-30,0.023062982036538893,0.012809473681589356
