date,portfolio_return,benchmark_return
2020-02-04,0.02373051031124438,0.015241336226737623
2020-02-05,0.0020497764034526633,0.011548034089492232
2020-02-06,0.0001643960915718944,0.003364709272310362
2020-02-07,0.008268789800083099,-0.005329384606947207
2020-02-10,0.00806398979817451,0.007465185325385981
2020-02-11,0.0005776501927453707,0.0017330094720471312
2020-02-12,-0.007786718743839459,0.006442742644124033
2020-02-13,0.005195701810153697,-0.0010671304189908692
2020-02-14,-0.0033710610333305916,0.0016021091918185792
2020-02-18,-0.002448785094602779,-0.002577030768113775
2020-02-19,0.009590154148367759,0.004781367531443648
2020-02-20,0.009340688249130058,-0.004108187150332343
2020-02-21,-0.02581912656879607,-0.010298157729419999
2020-02-24,-0.030235452529914157,-0.03316530081575564
2020-02-25,-0.008422959598238536,-0.030302322919864344
2020-02-26,0.035063198897377496,-0.00367818036217471
2020-02-27,-0.03154238633130084,-0.04491168312301175
2020-02-28,-0.005832481785908562,-0.0042018471694927895
2020-03-03,-0.031002046327252918,-0.02863217524261763
2020-03-04,0.022126545662880914,0.04203306177289212
2020-03-05,-0.026748890372582334,-0.03324213334939974
2020-03-06,-0.005254981725512253,-0.016530897534090205
2020-03-09,-0.07859130466545795,-0.07809454577046959
2020-03-10,0.03983059507097021,0.05174485732892298
2020-03-11,-0.02189117648151643,-0.04874833453630456
2020-03-12,-0.08675867354018542,-0.09567707769403355
2020-03-13,0.06395548692056643,0.08548639225953814
2020-03-16,-0.08333955439992143,-0.10942385167268875
2020-03-17,0.06285455012841779,0.05399210491037221
2020-03-18,-0.029286353978888204,-0.05063308148221435
2020-03-19,0.01854351702816343,0.0021250734312119324
2020-03-20,-0.043464694437710866,-0.043094334460139216
2020-03-23,0.00012143162024440572,-0.025568011421184922
2020-03-24,0.07609154450469338,0.09060325369512467
2020-03-25,0.007904582936453575,0.014970123273876812
2020-03-26,0.052265118944041566,0.05838984018927196
2020-03-27,-0.04569478924921384,-0.02978562102621196
2020-03-30,0.03977370113846852,0.032475646498607125
2020-03-31,-0.028777817137946266,-0.014905285961076764
2020-04-01,-0.028313546640520236,-0.045004972978416546
2020-04-03,-0.007272371683411439,-0.014454333733157188
2020-04-06,0.09027546138815946,0.06716633837233776
2020-04-07,0.012691616404771414,0.001019335116497988
2020-04-08,0.02779054537844068,0.03356859041927818
2020-04-09,0.012268270630974243,0.015216943614698053
2020-04-13,-0.011239810323808464,-0.009129996985507427
2020-04-14,0.03304633801586883,0.02949282874995318
2020-04-15,-0.019335443565744237,-0.021247886329501364
2020-04-16,0.018140904129324988,0.004824271043145423
2020-04-17,0.016517928756687963,0.027015061933513884
2020-04-20,-0.008891631315043702,-0.01761768939466568
2020-04-21,-0.04675418277955237,-0.030363248832999012
2020-04-22,0.03202603447665555,0.02219460777368143
2020-04-23,0.0015780432789981877,-7.200536849250039e-05
2020-04-24,0.01610707838455483,0.013939084054229722
2020-04-27,0.01936443913707452,0.014418233127022617
2020-04-28,0.005473634674945538,-0.0045984756484018785
2020-04-29,0.03225496266054485,0.026178718445899918
2020-04-30,-0.024231584935415815,-0.009310978133163506
2020-05-01,-0.03261092836526271,-0.026473144688080597
2020-05-05,0.011009859928557832,0.00923917739061797
2020-05-06,0.003834311335037688,-0.006778748860635453
2020-05-07,0.012662931125211243,0.012067005712087964
2020-05-08,0.009710332039658078,0.01654617440423478
2020-05-11,0.009622398446684,0.00020503010976402614
2020-05-12,-0.017898169605204198,-0.0199317234619103
2020-05-13,-0.013709826158085671,-0.017685714846677913
2020-05-14,0.02010012458076005,0.01196728633696309
2020-05-15,0.008769307117313874,0.004596952513377106
2020-05-18,0.02223731725447259,0.03045973934145052
2020-05-19,0.0015643886691021117,-0.010271072269103732
2020-05-20,0.017421251080052318,0.016987968570710388
2020-05-21,-0.01022841187932948,-0.006903969286156442
2020-05-22,0.008298702055134055,0.001898828120351137
2020-05-26,0.005464177645745328,0.012321008290732127
2020-05-27,0.010154681882286676,0.01487877659407233
2020-05-28,0.00036989179632964644,-0.001844715368228611
2020-05-29,0.03091539207805741,0.004455628289158131
2020-06-01,0.010577658013364155,0.004041920125296139
2020-06-03,0.010250631263966817,0.013308093074439808
2020-06-04,-0.014284892171113596,-0.002626768797575618
2020-06-05,0.027765795273304007,0.025629427027424878
2020-06-08,0.011655894766464794,0.012087398943364747
2020-06-09,-0.010681522712095208,-0.007456421743220365
