ticker,rank,score,sector,equal_weight,risk_parity_weight,volatility_annual,risk_contrib_ew,risk_contrib_rp,value_score,quality_score,tech_score,fund_score,sent_score,rsi,rsi
MRK,122,0.0034783054056675947,Healthcare,0.003134796238244514,0.003130656789613895,0.019062665068641946,0.0026515359506070024,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,34.74180970272822,34.74180970272822
GEHC,123,0.003418569950727148,Healthcare,0.003134796238244514,0.0025948611401808456,0.02299878822075246,0.0031990340053782663,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,33.88671138775452,33.88671138775452
CAT,124,0.0031761792490814593,Industrials,0.003134796238244514,0.0029723730827322576,0.02007778302527954,0.002792734557750293,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,15.743805354553174,15.743805354553174
MMC,125,0.002933267830907238,Financial Services,0.003134796238244514,0.004666517858163337,0.012788692476742832,0.0017788529432394156,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,32.87211362339728,32.87211362339728
TXN,126,0.002849703943176206,Technology,0.003134796238244514,0.002373006920802292,0.025148962399613537,0.003498114124280193,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,38.791348264950585,38.791348264950585
COF,127,0.0026586898851649328,Financial Services,0.003134796238244514,0.0026048593042413267,0.022910512567073608,0.003186755235938108,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,37.88794056369875,37.88794056369875
EW,128,0.002512869849803445,Healthcare,0.003134796238244514,0.003996786234036985,0.01493166217323578,0.002076930949166277,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,65.7250144757203,65.7250144757203
TSM,129,0.002457065211525819,Technology,0.003134796238244514,0.0023116599834613304,0.025816366702823033,0.003590947235347168,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,51.83530408540325,51.83530408540325
CL,130,0.00244269875993837,Consumer Defensive,0.003134796238244514,0.004479775286609183,0.013321798082968423,0.0018530056745226496,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,36.71192098395286,36.71192098395286
XLV,131,0.0023081555074421552,Healthcare,0.003134796238244514,0.005491982344879175,0.01086650649576924,0.0015114850167741699,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,26.806862448450175,26.806862448450175
OXY,132,0.002061688020599514,Energy,0.003134796238244514,0.002605294896130422,0.022906682047363902,0.0031862224268747784,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,49.725243387606305,49.725243387606305
FCX,133,0.00195130877029242,Basic Materials,0.003134796238244514,0.001949650315150193,0.030609931104841295,0.00425771173536505,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,16.24238805297516,16.24238805297516
PDD,134,0.001885240676267725,Consumer Cyclical,0.003134796238244514,0.0023323508196365144,0.025587343603214956,0.0035590910924655932,0.0031347962382445136,50.0,50.0,100.0,50.0,50.0,19.5569182384438,19.5569182384438
MS,135,0.0017340590433837196,Financial Services,0.003134796238244514,0.0031051504507499383,0.019219249685910156,0.0026733162074862823,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,43.950394816832414,43.950394816832414
IQV,136,0.0017031476886581241,Healthcare,0.003134796238244514,0.0024888186173433265,0.02397871078647874,0.003335337082753763,0.0031347962382445136,50.0,50.0,100.0,50.0,50.0,33.68420236419817,33.68420236419817
ZTS,137,0.0015217596826136196,Healthcare,0.003134796238244514,0.0032610865503765875,0.01830023855649826,0.0025454856528461496,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,18.544850510525677,18.544850510525677
EOG,138,0.0014608918288765338,Energy,0.003134796238244514,0.0033091722141299117,0.018034317334847737,0.0025084971375101913,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,26.006571978903366,26.006571978903366
ECL,139,0.0014060212590327036,Basic Materials,0.003134796238244514,0.004585128663532845,0.013015700584353305,0.0018104288092707919,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,29.140316411006978,29.140316411006978
AAPL,140,0.0013975384172569636,Technology,0.003134796238244514,0.002919929691497733,0.02043839000611973,0.0028428934610460603,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,58.38205694828374,58.38205694828374
MA,141,0.0012585920994670982,Financial Services,0.003134796238244514,0.004176016247794587,0.014290811693272667,0.0019877913624155668,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,52.39763471329955,52.39763471329955
MELI,142,0.00119668589204278,Consumer Cyclical,0.003134796238244514,0.0025373943572005717,0.0235196636486262,0.003271485570666845,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,35.02518285774998,35.02518285774998
TMUS,143,0.0010965097385965054,Communication Services,0.003134796238244514,0.0034787315862782153,0.017155293630782203,0.002386228664325946,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,36.56619109855925,36.56619109855925
SHW,144,0.0009109778342426963,Basic Materials,0.003134796238244514,0.003933856028764775,0.015170525151124697,0.0021101557774293187,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,11.514813587854789,11.514813587854789
FSLR,145,0.0008260709563429952,Technology,0.003134796238244514,0.001522034759201378,0.03920978904357831,0.005453915540686313,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,30.218286444801578,30.218286444801578
QQQ,146,0.0008168723598123668,Technology,0.003134796238244514,0.004016211841239184,0.014859440732804064,0.0020668852527738913,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,46.34355150510908,46.34355150510908
SLB,147,0.0006392072307012312,Energy,0.003134796238244514,0.00261679888822518,0.02280597950947466,0.003172215130488402,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,24.92538759974508,24.92538759974508
EMR,148,0.000570154206786261,Industrials,0.003134796238244514,0.0031626751901090116,0.018869677800590873,0.002624692239226445,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,33.40505556142223,33.40505556142223
PEP,149,0.00047735357630262045,Consumer Defensive,0.003134796238244514,0.004182719617092913,0.014267908750421476,0.001984605660095038,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,30.199173078591585,30.199173078591585
SBUX,150,0.00019788440892095984,Consumer Cyclical,0.003134796238244514,0.002784252327659881,0.021434358241315895,0.00298142842306611,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,26.867990340979347,26.867990340979347
MMM,151,0.00019185146590517394,Industrials,0.003134796238244514,0.0032105509111034756,0.018588293248639937,0.0025855528401572837,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,41.91780734395803,41.91780734395803
MSFT,152,0.00015075338845263632,Technology,0.003134796238244514,0.0039032202306823836,0.01528959635845251,0.0021267180779143244,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,31.14429951191279,31.14429951191279
PCAR,153,4.5538226044889885e-06,Industrials,0.003134796238244514,0.003288925745623718,0.018145335723887546,0.002523939325087718,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,20.283661512509184,20.283661512509184
BAC,154,-0.00011977979273921118,Financial Services,0.003134796238244514,0.0035572220970609765,0.016776760122621196,0.0023335762570269596,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,32.01444126444599,32.01444126444599
FAST,155,-0.00021097530493682578,Industrials,0.003134796238244514,0.003895910837945587,0.015318282247123914,0.0021307081634985518,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,12.633422108107439,12.633422108107439
BMY,156,-0.0002927797779608382,Healthcare,0.003134796238244514,0.0032830208654079096,0.0181779721396515,0.0025284789122538075,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,36.465806059480606,36.465806059480606
PPG,157,-0.0002976245282846191,Basic Materials,0.003134796238244514,0.0032129860466380373,0.018574205103606134,0.0025835932388685876,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,23.151411309089525,23.151411309089525
DHI,158,-0.0003894023872376185,Consumer Cyclical,0.003134796238244514,0.0024990124492250375,0.023880898169909612,0.0033217317621796415,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,14.166090115692853,14.166090115692853
GFS,159,-0.0005773460401933109,Technology,0.003134796238244514,0.002053134124155282,0.029067103372914346,0.004043110934161905,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,39.63964002665133,39.63964002665133
XEL,160,-0.000654002782144431,Utilities,0.003134796238244514,0.004681013388356218,0.012749090180713253,0.0017733444316398626,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,37.97480923418413,37.97480923418413
AVB,161,-0.0006858295456695959,Real Estate,0.003134796238244514,0.004295377429097485,0.013893694514714344,0.0019325540452954568,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,37.33283851759329,37.33283851759329
TRV,162,-0.000699869784873519,Financial Services,0.003134796238244514,0.004266718877938641,0.013987015205958868,0.0019455345580873119,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,32.39437039213857,32.39437039213857
LIN,163,-0.0009417740543173176,Basic Materials,0.003134796238244514,0.004948387093799768,0.012060225017573045,0.0016775262058771022,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,24.82829979306007,24.82829979306007
PNC,164,-0.0009827518639187588,Financial Services,0.003134796238244514,0.003777450648348956,0.015798660890874595,0.002197526797683342,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,22.09790405821296,22.09790405821296
CRWD,165,-0.00104061565133322,Technology,0.003134796238244514,0.002085175171706172,0.02862045483519167,0.003980984014825432,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,48.24093601849773,48.24093601849773
ED,166,-0.001206849832071455,Utilities,0.003134796238244514,0.00478537167300492,0.012471060954771147,0.001734671744203433,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,15.394066285056653,15.394066285056653
ZBH,167,-0.001362802645914031,Healthcare,0.003134796238244514,0.0030724950043268594,0.019423517936151793,0.0027017290556968013,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,30.93673616434863,30.93673616434863
IBM,168,-0.0015151657983231872,Technology,0.003134796238244514,0.003156141122094536,0.018908743150773462,0.0026301260639334943,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,34.218160682714355,34.218160682714355
RSG,169,-0.0015915457274102672,Industrials,0.003134796238244514,0.005097758515677686,0.011706843633676117,0.0016283723525043477,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,14.915126945715016,14.915126945715016
NFLX,170,-0.0018219744521554273,Communication Services,0.003134796238244514,0.0027956024901488693,0.021347334621275704,0.002969323806200753,0.0031347962382445136,50.0,50.0,100.0,50.0,50.0,45.55747659394782,45.55747659394782
DDOG,171,-0.001967530673720755,Technology,0.003134796238244514,0.0019320473524786208,0.03088881944260728,0.004296503921616487,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,25.93325229259419,25.93325229259419
LOW,172,-0.0019810807402606346,Consumer Cyclical,0.003134796238244514,0.003945590594256445,0.015125406551848825,0.0021038799714184473,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,15.308732217306215,15.308732217306215
DUK,173,-0.0020732478896893407,Utilities,0.003134796238244514,0.005618265602495097,0.010622257124827984,0.001477510964057415,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,32.003485741985116,32.003485741985116
EQR,174,-0.0020911160061158744,Real Estate,0.003134796238244514,0.004141700968772831,0.014409215507164456,0.002004260831301085,0.0031347962382445136,50.0,50.0,100.0,50.0,50.0,38.25193216453175,38.25193216453175
URNM,175,-0.0021115940678529993,Energy,0.003134796238244514,0.0020765011544574296,0.028740008979611195,0.003997613489813895,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,21.875647035021984,21.875647035021984
MO,176,-0.002162448325170909,Consumer Defensive,0.003134796238244514,0.004799810872194998,0.012433544448801983,0.0017294533571646745,0.0031347962382445136,50.0,50.0,100.0,50.0,50.0,24.24928756587211,24.24928756587211
MET,177,-0.0021854453511798433,Financial Services,0.003134796238244514,0.0033988020665928764,0.01755873412337433,0.0024423455276389536,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,47.33930380217266,47.33930380217266
ALL,178,-0.0023028705683557542,Financial Services,0.003134796238244514,0.003629268982506931,0.016443714178511034,0.0022872509771758955,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,38.047893238466834,38.047893238466834
WM,179,-0.002379743588704068,Industrials,0.003134796238244514,0.005054515662154067,0.011806999090363186,0.0016423035522132531,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,10.3341421110228,10.3341421110228
SCHW,180,-0.002379990940398958,Financial Services,0.003134796238244514,0.0038089618674257107,0.0156679599067799,0.002179346844520503,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,21.112817485147374,21.112817485147374
CSX,181,-0.0024967827944158156,Industrials,0.003134796238244514,0.0040397982651580126,0.01477268366096129,0.002054817711633543,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,29.032239339397407,29.032239339397407
AEP,182,-0.002570596010130456,Utilities,0.003134796238244514,0.004900510345884989,0.012178050368854406,0.0016939152130642117,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,29.582395278247446,29.582395278247446
RTX,183,-0.002628503624615397,Industrials,0.003134796238244514,0.0034908302710432385,0.017095836002202564,0.002377958360087317,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,44.654098041144465,44.654098041144465
SO,184,-0.0027304055131852616,Utilities,0.003134796238244514,0.00537853185624305,0.01109571597238165,0.0015433670839074473,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,39.337061050812075,39.337061050812075
BIIB,185,-0.002924221027273566,Healthcare,0.003134796238244514,0.00293005973680964,0.020367728710630292,0.002833064774205472,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,35.32989885791197,35.32989885791197
CMCSA,186,-0.003016769799703662,Communication Services,0.003134796238244514,0.003491960467888977,0.017090302818163792,0.0023771887176292825,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,37.269908850023924,37.269908850023924
ADI,187,-0.00341376308365917,Technology,0.003134796238244514,0.0024152792874363254,0.024708803712975517,0.0034368899157348437,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,39.661778607026804,39.661778607026804
UNP,188,-0.0034489553111661684,Industrials,0.003134796238244514,0.004255579288628652,0.014023628224892223,0.0019506272739070816,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,40.27075495439486,40.27075495439486
CCI,189,-0.0035114071113228795,Real Estate,0.003134796238244514,0.003650559543683688,0.0163478121945819,0.0022739114175074552,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,4.150892346115825,4.150892346115825
VRSK,190,-0.0037160108938000466,Industrials,0.003134796238244514,0.003782531674205045,0.015777438754117475,0.0021945748883696347,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,27.080345828721747,27.080345828721747
TAN,191,-0.0038652296511884573,ETF - Other,0.003134796238244514,0.002470909532436795,0.024152507828331872,0.00335951151497105,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,32.129273750865536,32.129273750865536
PFE,192,-0.0038752131246892947,Healthcare,0.003134796238244514,0.0036452337216549965,0.016371696956151396,0.00227723368665215,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,53.33333333333332,53.33333333333332
FDX,193,-0.004116666268858249,Industrials,0.003134796238244514,0.002919099828531216,0.020444200380535682,0.002843701659511223,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,51.405701335179465,51.405701335179465
ICE,194,-0.004224877768376567,Financial Services,0.003134796238244514,0.005012962124613003,0.011904869883669164,0.001655916964925,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,31.263667466547957,31.263667466547957
ABBV,195,-0.004302987233798662,Healthcare,0.003134796238244514,0.003673097666627854,0.016247502038264198,0.002259958699735326,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,49.26558404390509,49.26558404390509
ROK,196,-0.0043336996924078445,Industrials,0.003134796238244514,0.0028930404389219742,0.0206283538323154,0.0028693166244735738,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,36.49875173121658,36.49875173121658
SRE,197,-0.004782444524275557,Utilities,0.003134796238244514,0.0031238575847013592,0.019104155745622704,0.002657307127996594,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,43.494102102136544,43.494102102136544
CDNS,198,-0.004839486506697985,Technology,0.003134796238244514,0.002457691917344754,0.02428240146948739,0.0033775791701514193,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,42.2418790892625,42.2418790892625
DE,199,-0.004909274186578075,Industrials,0.003134796238244514,0.0034340872434819422,0.01737831848580796,0.0024172504767981428,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,29.719932309432124,29.719932309432124
MDT,200,-0.005022094467109666,Healthcare,0.003134796238244514,0.004321644147569307,0.013809249393855246,0.001920808086742181,0.0031347962382445136,50.0,50.0,100.0,50.0,50.0,23.55097751449108,23.55097751449108
DD,201,-0.005045552523095993,Basic Materials,0.003134796238244514,0.0026884770926511327,0.022197943210455196,0.003087639857287161,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,9.237517513772161,9.237517513772161
AIG,202,-0.005057612184626721,Financial Services,0.003134796238244514,0.0038826522031918777,0.015370591724960192,0.0021379841902524673,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,44.56360480928852,44.56360480928852
VMC,203,-0.005167823111431999,Basic Materials,0.003134796238244514,0.004006378266122421,0.014895912932115523,0.0020719583811808487,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,21.024801430242846,21.024801430242846
A,204,-0.00525870779817517,Healthcare,0.003134796238244514,0.00301039454875657,0.019824199405997972,0.002757462150634659,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,19.606633604706886,19.606633604706886
NOC,205,-0.005291065031507649,Industrials,0.003134796238244514,0.003478714906197584,0.01715537588865292,0.002386240106047271,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,36.406607712289535,36.406607712289535
SNOW,206,-0.005347010428682147,Technology,0.003134796238244514,0.0019263120555464428,0.030980786136621204,0.0043092960991298794,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,22.960788197136324,22.960788197136324
AMAT,207,-0.005400815810980865,Technology,0.003134796238244514,0.00208665004639698,0.028600225480226893,0.003978170197253043,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,36.533409953250406,36.533409953250406
VZ,208,-0.005567632075825519,Communication Services,0.003134796238244514,0.004502641144873314,0.013254145712506842,0.0018435955164058946,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,12.499598356196572,12.499598356196572
USB,209,-0.005592218847149596,Financial Services,0.003134796238244514,0.0035113858550097324,0.016995757313351175,0.0023640378384591223,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,29.43551593580561,29.43551593580561
KMB,210,-0.005690470047476083,Consumer Defensive,0.003134796238244514,0.0038844747003076658,0.015363380232738484,0.002136981102236467,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,38.17252850561388,38.17252850561388
XLI,211,-0.005759467591778096,ETF - Other,0.003134796238244514,0.005037427688418744,0.01184705081970373,0.0016478745780823029,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,22.73030749498635,22.73030749498635
TFC,212,-0.005791427359409847,Financial Services,0.003134796238244514,0.003328959458402008,0.01792712184423145,0.002493586698907375,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,23.89652836001325,23.89652836001325
SPG,213,-0.005876802353726218,Real Estate,0.003134796238244514,0.0037180482983942783,0.016051072238909076,0.002232636146834923,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,32.09047913189244,32.09047913189244
ES,214,-0.005891662493256544,Utilities,0.003134796238244514,0.003513679766364389,0.016984661606492715,0.0023624944726429228,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,32.75205629296663,32.75205629296663
ISRG,215,-0.005977682507119644,Healthcare,0.003134796238244514,0.002631193864848917,0.02268121046592144,0.0031548602851237616,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,41.00665797633314,41.00665797633314
D,216,-0.006018997841463272,Utilities,0.003134796238244514,0.004197597838099797,0.01421733670710469,0.0019775713031220093,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,32.73093513632807,32.73093513632807
BSX,217,-0.0061368966705789355,Healthcare,0.003134796238244514,0.003972194103550291,0.01502410513422282,0.0020897893733978876,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,54.678364095101315,54.678364095101315
ORCL,218,-0.0061529504191298635,Technology,0.003134796238244514,0.001541018249762427,0.03872677162290581,0.005386729863811079,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,19.664947409476866,19.664947409476866
XLK,219,-0.006413204834560853,Technology,0.003134796238244514,0.0034350319211807027,0.017373539226024585,0.002416585702009976,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,43.826543885411816,43.826543885411816
FNV,220,-0.006508791366613638,Basic Materials,0.003134796238244514,0.0031153375403095685,0.01915640313548474,0.0026645745185763328,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,35.55926736551088,35.55926736551088
TMO,221,-0.0065557726371250945,Healthcare,0.003134796238244514,0.0029472668196285157,0.020248815420383842,0.002816524439317455,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,33.61218978753794,33.61218978753794
NOW,222,-0.006558000340224339,Technology,0.003134796238244514,0.002357326429006305,0.025316248564877863,0.003521382921147804,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,38.08255755462609,38.08255755462609
O,223,-0.006615274936527087,Real Estate,0.003134796238244514,0.005396998872906349,0.011057749543894541,0.0015380861145525735,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,24.137985045988728,24.137985045988728
EA,224,-0.006822404535749162,Communication Services,0.003134796238244514,0.0029496567536104975,0.02023240899207356,0.0028142423746465857,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,8.234747383577243,8.234747383577243
BA,225,-0.007237611427137926,Industrials,0.003134796238244514,0.002519396240618233,0.023687683923285935,0.003294856479041247,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,83.69603029197773,83.69603029197773
SYK,226,-0.007339547759215351,Healthcare,0.003134796238244514,0.00437942701500085,0.013627047926786364,0.0018954646345833745,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,30.870721659173853,30.870721659173853
PH,227,-0.007486731102190922,Industrials,0.003134796238244514,0.0029917528607397324,0.019947724495707028,0.0027746439672896818,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,25.32126298288412,25.32126298288412
SPGI,228,-0.007547382458080925,Financial Services,0.003134796238244514,0.003998912898529292,0.014923721356178568,0.002075826415155499,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,37.22714716634697,37.22714716634697
ITW,229,-0.0076462206382806215,Industrials,0.003134796238244514,0.004205377877247594,0.014191034329675752,0.0019739127538536813,0.003134796238244515,50.0,50.0,100.0,50.0,50.0,9.983467136515898,9.983467136515898
JNJ,230,-0.007890565336753906,Healthcare,0.003134796238244514,0.004847251734924683,0.012311855271574176,0.0017125269081578094,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,31.234844456512306,31.234844456512306
CB,231,-0.008026880769055436,Financial Services,0.003134796238244514,0.004688789771880123,0.012727945744803446,0.0017704033301848313,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,47.82137805617296,47.82137805617296
ABT,232,-0.00806720317366557,Healthcare,0.003134796238244514,0.004284246170655417,0.013929792884928857,0.0019375751756587848,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,40.72434019005051,40.72434019005051
ORLY,233,-0.008144019694260665,Consumer Cyclical,0.003134796238244514,0.0045536508969922,0.013105673486015094,0.0018229436587148555,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,24.073273849378012,24.073273849378012
YUM,234,-0.008212524893789402,Consumer Cyclical,0.003134796238244514,0.0038377695534431953,0.015550350534136849,0.0021629878790469727,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,34.27602685735202,34.27602685735202
AON,235,-0.008344400421156825,Financial Services,0.003134796238244514,0.004385081408863683,0.013609476372468125,0.0018930205058209433,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,34.65214606021782,34.65214606021782
DIA,236,-0.008351069567126725,Broad Market ETF,0.003134796238244514,0.005685043952393052,0.010497484685260614,0.001460155646321594,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,26.5579899098919,26.5579899098919
TJX,237,-0.008366146156439448,Consumer Cyclical,0.003134796238244514,0.005268684395116637,0.011327051944996674,0.0015755449376256246,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,34.47387592504222,34.47387592504222
WMT,238,-0.00875963822768087,Consumer Defensive,0.003134796238244514,0.0037803084422315123,0.015786717601818566,0.0021958655367743073,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,38.49266057336779,38.49266057336779
IDXX,239,-0.008897196878543541,Healthcare,0.003134796238244514,0.002144305901129343,0.027831225849748648,0.003871205606579372,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,15.067224141555812,15.067224141555812
PG,240,-0.008898577461460989,Consumer Defensive,0.003134796238244514,0.005012623570944082,0.011905673941129315,0.0016560288059112563,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,34.735851836153444,34.735851836153444
AMGN,241,-0.009074198164187145,Healthcare,0.003134796238244514,0.0034523985925577864,0.01728614475568572,0.002404429501439209,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,20.48297618304602,20.48297618304602
WEC,242,-0.009469473023141481,Utilities,0.003134796238244514,0.0056190785808119485,0.010620720277710738,0.0014772971951343768,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,31.11977187092957,31.11977187092957
DOW,243,-0.00952687649052252,Basic Materials,0.003134796238244514,0.0019385991370339498,0.03078442607613438,0.004281983246610602,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,24.496147091297047,24.496147091297047
C,244,-0.009699133570064238,Financial Services,0.003134796238244514,0.003023929948273258,0.01973546439439101,0.002745119486452806,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,42.77279540113615,42.77279540113615
AEE,245,-0.009759240178273306,Utilities,0.003134796238244514,0.005505393567819016,0.010840035519735145,0.0015078030161541456,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,45.129650399589245,45.129650399589245
DHR,246,-0.009897794434058327,Healthcare,0.003134796238244514,0.0028956524033245555,0.020609746444967388,0.0028667284157250874,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,34.487164179104624,34.487164179104624
HD,247,-0.009982473709309625,Consumer Cyclical,0.003134796238244514,0.004105838495344183,0.014535072895086393,0.0020217670607565598,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,20.51627673464924,20.51627673464924
KR,248,-0.01016436563146738,Consumer Defensive,0.003134796238244514,0.0037009583290979445,0.016125191509471913,0.0022429458233582454,0.003134796238244514,50.0,50.0,100.0,50.0,50.0,63.18598074253698,63.18598074253698
IWM,249,-0.010331834745529886,Broad Market ETF,0.003134796238244514,0.004152902232788062,0.01437035077640489,0.001998854911905839,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,25.87039065934451,25.87039065934451
MCD,250,-0.010350775393697302,Consumer Cyclical,0.003134796238244514,0.005123177690383592,0.011648758921108428,0.0016202930150665171,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,28.17946969179411,28.17946969179411
SYY,251,-0.010382195947894846,Consumer Defensive,0.003134796238244514,0.004565427639732893,0.013071866763563714,0.0018182412868466382,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,17.42739713849265,17.42739713849265
GS,252,-0.010571933615548606,Financial Services,0.003134796238244514,0.0030479814524834153,0.019579732605214815,0.0027234578543480535,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,39.95705236424849,39.95705236424849
ROST,253,-0.010604312552724204,Consumer Cyclical,0.003134796238244514,0.0036649254817408467,0.016283731312575572,0.002264998038303942,0.0031347962382445144,50.0,50.0,100.0,50.0,50.0,38.738932778051534,38.738932778051534
