date,portfolio_return,benchmark_return
2020-02-04,0.04070958943015572,0.015241336226737623
2020-02-05,0.014461834577263678,0.011548034089492232
2020-02-06,0.006247753190602102,0.003364709272310362
2020-02-07,0.004266858285189702,-0.005329384606947207
2020-02-10,0.002703507448393183,0.007465185325385981
2020-02-11,0.00128142750079794,0.0017330094720471312
2020-02-12,-0.001002085838620004,0.006442742644124033
2020-02-13,0.0008220831273556774,-0.0010671304189908692
2020-02-14,0.0038779649956306225,0.0016021091918185792
2020-02-18,0.024826418132341627,-0.002577030768113775
2020-02-19,0.09067499189711165,0.004781367531443648
2020-02-20,0.016396642908552993,-0.004108187150332343
2020-02-21,-0.021324811654580902,-0.010298157729419999
2020-02-24,-0.032588899016514246,-0.03316530081575564
2020-02-25,0.009562076156559584,-0.030302322919864344
2020-02-26,0.01695616728715952,-0.00367818036217471
2020-02-27,-0.05683520273059973,-0.04491168312301175
2020-02-28,-0.0026393709483421134,-0.0042018471694927895
2020-03-03,-0.004485091259976692,-0.02863217524261763
2020-03-04,0.022003833342460973,0.04203306177289212
2020-03-05,-0.018065250451063466,-0.03324213334939974
2020-03-06,-0.04212600457163253,-0.016530897534090205
2020-03-09,-0.11177348030486285,-0.07809454577046959
2020-03-10,0.031036693001907974,0.05174485732892298
2020-03-11,-0.07207343459957817,-0.04874833453630456
2020-03-12,-0.12195601680670029,-0.09567707769403355
2020-03-13,0.010322176850607809,0.08548639225953814
2020-03-16,-0.026729359080441304,-0.10942385167268875
2020-03-17,0.15155761535766724,0.05399210491037221
2020-03-18,-0.12580918079515813,-0.05063308148221435
2020-03-19,0.04926130491418601,0.0021250734312119324
2020-03-20,-0.028133773126872597,-0.043094334460139216
2020-03-23,0.026362727725282687,-0.025568011421184922
2020-03-24,0.09828786760096059,0.09060325369512467
2020-03-25,0.06258187549977966,0.014970123273876812
2020-03-26,0.0002022929745018956,0.05838984018927196
2020-03-27,-0.052900065654042476,-0.02978562102621196
2020-03-30,-0.007948112769242986,0.032475646498607125
2020-03-31,-0.005208441066507341,-0.014905285961076764
2020-04-01,-0.03493190092211723,-0.045004972978416546
2020-04-03,0.011019400351375287,-0.014454333733157188
2020-04-06,0.05046967960280298,0.06716633837233776
2020-04-07,0.036873317709322236,0.001019335116497988
2020-04-08,0.057432327702244615,0.03356859041927818
2020-04-09,-0.009577810931073674,0.015216943614698053
2020-04-13,-0.009132868457107778,-0.009129996985507427
2020-04-14,0.03475097337182759,0.02949282874995318
2020-04-15,-0.04457668152047185,-0.021247886329501364
2020-04-16,-0.00611631832667172,0.004824271043145423
2020-04-17,0.08466461240111316,0.027015061933513884
2020-04-20,0.021246150049496506,-0.01761768939466568
2020-04-21,-0.03484396983627132,-0.030363248832999012
2020-04-22,0.06250035773639132,0.02219460777368143
2020-04-23,0.061757356291184,-7.200536849250039e-05
2020-04-24,0.001673827370698622,0.013939084054229722
2020-04-27,0.03479821417437657,0.014418233127022617
2020-04-28,0.02482857157920952,-0.0045984756484018785
2020-04-29,0.07596610341594319,0.026178718445899918
2020-04-30,-0.02622307667771814,-0.009310978133163506
2020-05-01,-0.04401616593724276,-0.026473144688080597
2020-05-05,-0.008680778279298342,0.00923917739061797
2020-05-06,-0.011434067455360885,-0.006778748860635453
2020-05-07,-0.0039730865429566265,0.012067005712087964
2020-05-08,0.05714133241300406,0.01654617440423478
2020-05-11,0.0015123687685879802,0.00020503010976402614
2020-05-12,-0.02218665756603865,-0.0199317234619103
2020-05-13,-0.04825363508191499,-0.017685714846677913
2020-05-14,0.001961908168453575,0.01196728633696309
2020-05-15,0.004131420936825336,0.004596952513377106
2020-05-18,0.06142738893108435,0.03045973934145052
2020-05-19,-0.004962209751499524,-0.010271072269103732
2020-05-20,0.010861799875821332,0.016987968570710388
2020-05-21,-0.007234710660404554,-0.006903969286156442
2020-05-22,-0.0076390796221497475,0.001898828120351137
2020-05-26,0.040539785891361944,0.012321008290732127
2020-05-27,0.025689475565574858,0.01487877659407233
2020-05-28,-0.03320064245689722,-0.001844715368228611
2020-05-29,-0.0010668718058694413,0.004455628289158131
2020-06-01,0.02898536653489898,0.004041920125296139
2020-06-03,0.0378784404898674,0.013308093074439808
2020-06-04,0.015641174184722443,-0.002626768797575618
2020-06-05,0.057082977869569465,0.025629427027424878
2020-06-08,0.05531606020313966,0.012087398943364747
2020-06-09,-0.028727754832293607,-0.007456421743220365
2020-06-10,-0.027236687510801653,-0.005580376033683887
2020-06-11,-0.07981623546386105,-0.05764881869480254
2020-06-12,0.032738855451395765,0.011975840820528383
2020-06-15,0.03602243031906745,0.009335627107764477
2020-06-16,0.009915915129776888,0.019247523864238225
2020-06-17,-0.008564160923430262,-0.004153657944157785
2020-06-18,0.008882006905486973,0.00038487814511478646
2020-06-19,-0.009018242519528385,-0.005714776013402201
2020-06-22,0.016348003935481536,0.006415130934204427
2020-06-23,-0.003536132316896057,0.004603723431914508
2020-06-24,-0.04641111701807833,-0.025508882575245417
2020-06-25,0.012613510114732518,0.01072059494808797
2020-06-26,-0.028789868620067275,-0.02375150685754246
2020-06-29,0.019968869876437624,0.014697701091338944
2020-06-30,0.017740434209735065,0.012809473681589356
2020-07-01,0.014624208958605268,0.007004942980411988
2020-07-06,0.026519114841025992,0.015437150321180537
2020-07-07,0.022260763932739725,-0.010313873325108025
2020-07-08,0.03845553767225607,0.007648933381867229
2020-07-09,-0.018707521770055448,-0.005693231675506727
2020-07-10,0.02263716811046458,0.010210743976260872
2020-07-13,-0.030159469460298943,-0.008659022760462487
2020-07-14,0.03926076063542205,0.01295933323163645
2020-07-15,0.03736816285060752,0.009187041171194954
2020-07-16,-0.01030559280402351,-0.0032934497864895995
2020-07-17,0.031549119391347864,0.0028990618252446865
2020-07-20,0.03611983406540618,0.00808146982238278
2020-07-21,0.038020299732991904,0.0021273812598354702
2020-07-22,0.01957399203511982,0.005692414481934138
2020-07-23,-0.002367104043113222,-0.011931829985617037
2020-07-24,0.002801314086621676,-0.006440557528431201
2020-07-27,0.022602003161291632,0.007292724010290463
2020-07-28,-0.014754848899085972,-0.006342468625732844
2020-07-29,-0.003828181271001152,0.01229871161681717
2020-07-30,-0.03378816769701705,-0.003567935402230993
2020-07-31,0.030533204230470238,0.007902269611849366
2020-08-04,0.030198692282613952,0.003862462798756683
2020-08-05,0.020475879965247593,0.006211031249304
